,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
388,VXNlcjpiNzQxNTY2Yi0yMDg2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODgxODIyNDEtMjA4OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-20824,L'écologie mensongère,2019-01-25 11:03:58,2019-01-25 11:03:58,,False,,Citoyen / Citoyenne,97000, avenir planetaire, eviter taxer utiliser prétexte financier punir pollueur punir sévèrement interdiction franc limiter impact destructeur financer projet réel exister abonder sens écologie arrêter voiler face prendre conscience collectivement argent dicter vie nature état planète,Oui, exemple simple présence légume saison dépenser eau surconsommation genre problème santé nouveau mode vie pesticide changement saison notamment saison pluie guyane climat complètement bouleverser,Oui, consommer légume saison veiller surconsommer téléphoner voiturer produit hautement responsable conduite addictives polluantes cantonner vivre façon simple harmonieuse  bio protecteur niveau essayer agir mieux, utiliser véhicule petit trajet utiliser chauffage mettre pull tuer quelqu pouvoir etre adepte mode intérieur gens égoistes,,Non,,Oui, faciliter voie accès promouvoir financierement achat matériel secondaire vélo roller trotinette faire sortir interdir déplacement voiturer interieur agglomération privilégier transports commun sanctionner véhicule pollueur aider utilisateur véhiculer propre vélo trotinette,, monde climat problemes planete jour habiter monde question poser meme probleme concerner aller falloir commencer comprendre concours ego fierte probleme humain masser, dire phrase simple demain rester argent manger bon appetit,,Mer
389,VXNlcjpiNzQxZGI0NC0xZjVjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDliZTA5NGQtMjY5ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6NGJhNWUxN2EtMjA1NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-20083 // 2-44637,Une véritable administration de l'eau et une démocratie de l'eau // Changer radicalement notre mode de vie et remettre l'Humain et la Nature au centre de nos vies,2019-01-25 04:50:03 // 2019-02-02 04:54:49,2019-01-25 04:50:03 // 2019-02-02 04:54:49,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, inciter citoyen entreprendre changer maniérer pérenne façon vivre mode vie sortir consommer polluer environnement falloir changer définitivement paradigme mettre humain protection environnement première priorité argent économie falloir produire différemment prendre conscience pouvoir indéfiniment exploiter terre nature pouvoir offrir ressource naturel matière première énergétique minière limiter mettre meilleur cas année renouveler falloir favoriser économie circulaire recyclage recherche biomatériaux biocarburants garder esprit falloir développement faire détriment agriculture vivrière alimentaire espace naturel protéger forêt inciter entreprise créer nouveau processus produit gourmand matière première polluer falloir également produire lutter obsolescence programmer appareil électronique électroménager aider changer comportement citoyen entreprendre devoir pouvoir connaître empreinte carbone action voyage avion  voiturer achat  viander bœuf achat pot nutella huile palmer indonésie parallèlement falloir favoriser production locale permettre réduire émission gaz effet serrer relocaliser activité citoyen nes créer emploi conséquent créer richesse augmenter mécaniquement recette fiscales etat collectivité falloir taxer produit service bien polluer dire empreinte carbone forte falloir également réduire emballage inutiles faire payer davantage entreprise recourir emballage falloir interdire définitivement prospectus publicitaire papier falloir interdire pesticide chimiques encourager méthode agronomiques propre assolement triennal rotation culture jachère laisser reposer terre année utilisation symbiose naturel organisme vivre association culture prendre compter systématiquement impact hydraulique nouveau projet dépôt permettre construire rendre obligatoire étude impact hydraulique nouveau projet informer riverain bassin verser concerner falloir créer conseil citoyen bassin verser élémentaire devoir travailler partenariat commune agence eau falloir créer véritable système information géographique coupler geoportail ign regrouper donnée lier problématique hydrologiques eau potable eau pluviales eau user hydroelectricité canal caniveau regard barrage buse pont ouvrager hydraulique porteur projet devoir savoir exutoire rejet pouvoir recevoir générer désordre aval inondation érosion glissement éboulement,Non,,Oui, faire rigoureusement possible tri sélectif déchet utiliser possible voiture privilégier marche pied transports commun facile vivre agglomération nombreux commercer entreprendre trouver proximité tcsp venir mettre service septembre   an travail tergiversation politico technico administratif devoir interminables quereller élire bord opposer manger viander également bon santé porte feuiller faire compost partir déchet vert issir jardin cuisine élever grâce initiative époux poule pondeuse permettre avoir moyenner   œufs semaine laisser moteur voiture allumer arrêt demi minuter acheter produit suremballés, amélioration interconnexion réseau transports commun quartier ville permettre éviter prendre voiture cas martinique falloir développer transport maritime collectif desservir commune côte caraïbe prêcheur saint pierre carbet caser piloter schoecher fort france lamentin ducos ilets anse arlet diamant saint luce marin saint anne créer téléphérique urbains,,Oui, passage france hexagonale hiver période froide meilleur moyen utiliser chauffage adapter tenue vestimentaire rajouter épaisseur supplémentaires froid réserver chauffage dernier recourir dessous température,Non,, transports commun|le covoiturage,,, falloir taxer comportement inciviques polluer grâce mesurer suivre amender  euro voiture garer trottoir entraver libre circulation piéton amender systématique  euro moteur allumer arrêt  second falloir mettre service instrument équiper caméra lire plaque immatriculation concerner confiscation téléphone portable cas conduire téléphoner contrôle surprendre aléatoires comportement inciviques force ordre remplacement radar défectueux aller vite polluer mieux sécurité routier maintien vitesse maximale  route bidirectionnelles aller vite consommer carburer polluer falloir encourager comportement écocitoyens mesure suivre gratuité péage véhicule propre polluer remboursement partiel total frai carburer péage conducteur pratiquer covoiturage  remboursement  passager covoituré   passager covoiturés   passager covoiturés interdiction immédiate pesticide interdiction prospectus publicitaire papier revenir pratique agricoles agronomiques bon sentir favoriser rotation culture jachère temps temps laisser reposer terre association culture complémentaire utilisation symbiose exister nature avoir utiliser intrant chimiques,Mer
390,VXNlcjpiNzgwOWQ5ZC0yZDNhLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDZkNDQ3Y2YtMzYxNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-81807,Notre modèle économique n'est pas viable !,2019-02-21 21:28:41,2019-02-21 21:28:41,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, réduire gaz effet serrer,Oui, activité professionnel,Oui, mise placer projet isolation maison changer système chauffage,, aider financière isolation achat système chauffage sobre carbone mise placer prêt taux inciter gens passer rapidement obligation légales trop tard,Oui,,Oui, mesure imposer débat public clairement expliciter situation monder climat conséquence humanité dehors grand sommet grand phrase barder bonne intention falloir débat question cruciale inviter communauté, transports commun|le vélo|il falloir fabriquer voiture consommateur  litre  passer définitivement propre, ensemble devon trouver adopter solution alternative haut niveau représentant collectivité citoyen passer obligation loi plan collectif instar plan marshall comprendre, proposer plan transition énergétique europe france seule faire proposition europe devoir servir modeler monde entier, précarité vivre montrer société appauvrir inégalité creuser enrichir davantage tomber misère manifestation gilet jaune france reflet signe précurseur société malade mal sentir capable éteindre apaiser mal grandir continuer voiler face regarder ailleurs aube effondrement système économique globaliser baser production bien consommation énergie fossile  siècle entrer ère thermo industriel machine production masser grand chaines distribution monde finir modeler économique épuiser ressource polluer écosystème détruire biodiversité mettre péril espèce humaine limite croissance rapport meadows  combien temps durer modeler pays riche basculer réchauffement climatique grandir phénomène migrant arriver porter europe amérique centrale point départir homme désormais tellement influence impact système terrer spécialiste nommer période vivre anthropocène événement anthropocène christophe bonnieul fressoz anthropocène histoire andréas malm climat rendre instable biodiversité mal mener éteindre causer modeler mortifère scientifique parler échelle mondiale sixième extinction masser espèce  extinction elisabeth kolbert parallèlement détruire petit feu critiquer amérique trump désaccord climat faire mieux côté changer réduire ges mettre placer accord historique pari échelle union européen signer décembre  continuer brûler autant ges entêter poursuivre modeler économique mortifère couper branche asseoir prévision pessimiste ordre     élévation température  laisser chance génération suivre poursuivre épopée humaine rapport giec devoir rappeler climat terre époque ère pré industriel   dessous devoir rappeler également  an climat terre  dessous ère pré industriel époque appeler âge glacer europe nord amérique nord couvrir épais manteau glacer sud france climat équivaloir sibérie époque également niveau océan  métrer bas devoir rappeler atmosphère terre connaître autant party million ppm dioxyde carbone méthane   an dépasser  ppm  ppm rajouter  an diriger inconnu espèce humaine effet certainement dévastateur survie douter connaître cause longtemps  chimiste svante arrhenius disait confirmer année  biologiste américain wilson robert macarthur ensemble communauté scientifique remettre causer responsabilité ges issir combustion fossile responsable dérèglement climatique ges booster moteur économique grand responsable partir société moderne épuiser ressource finir donner foi centaine année nombreux conseiller indépendant énergie prévoir pic pétrole situer   réserve connaître actuellement rythmer consommation aller augmenter  an réserver pic dire pétrole conventionnel  crise subprimes contribuer déstabiliser économie mondiale jean marc jancovici ingénieur polytechnicien spécialiste question énergétique réchauffement climatique glissant crise majeure actuellement pétrole schiste bitumineux pétrole hautements émétteurs ges destructeur couche géologiques écosystème situer plateau onduler gré maigre découvrir nouveau gisement pétrole principalement énergie transport bateau camion voiturer influer transports marchandiser monde globaliser économie consommation mondiale actuelle  baril jour faire tourner économie atteindre rapidement grand descente énergétique tant redouter noir matthieu auzanneau vivre monde contraindre préparer devenir instable chaotique concerner charbon pire ressource émetteur ges jusqu  foi pétrole conventionnel source énergie primaire autant utiliser  dernier année émergence pays chine inde baser économie utilisation combustible fossile rapport giec vouloir éviter dépassement  moyenner mondiale température machine climatique emballer falloir dés présent réduire   ges jusqu  rapport  émission moitié siècle donnée indiquer prendre cap malheureusement démocratie modèle connait enfant issir partir énergie fossile abondante menacer extrême monter pouvoir entêter garder cap issir modèle dépasser digne glorieuses comment pouvoir effondrer pablo servigne raphael stevens complètement trop tard sursaut collectif devon diriger politique décarbonation économie respectueuse écosystème terrestres marin boucle rétroaction devenir incontrôlables entraîner effet majeur irréversibles subir effet augmentation ges devoir dégeler permafrost élévation niveau mer maniérer subite fonte glacier équation simple changer modèle économique ralentir croissance diriger nouveau modeler société juste sobre efficace résilier communautaire respectueux vivre sombrer homme histoire faire face défi grand ampleur planétaire victime propre piéger mesurer transition écologique développer esprit communautaire; imposer petit école vivre ensemble créer esprit communautaire; mettre finance service climat; définir nouveau régler jeu inscrire loi large débattre financer climat réveiller solution là développer esprit équitable; tendre pouvoir achat identique permettre vivre décemment augmentation pouvoir achat vecteur augmentation ges habiter ; apporter soutien financier afrique développement économique baser énergie renouvelables crise humanitaire devenir conséquente ; tendre sobriété heureux satisfaire nécessaire; monde sobre carbone imposer traité loi fabrication utilisation véhiculer drastiquement énergivores; construire bâtiment basse consommation énergie positive; favoriser prêt taux  isolation bâtiment exister famille revenir faible moyens; arrêter subvention publiques énergie fossiles; favoriser transports commun train bus taxer importation gros véhiculer énergivores; nord américain ; augmenter prix énergie fossiles; encourager entreprise proposer bien service location outil bien véhiculer utilitaire limiter emballage prise loi obligeant; monde résilier favoriser agriculture respectueuse environnement dépendante énergie fossile agriculture biologique permaculture ; favoriser jardin partager tendre autonomie alimentaire dépendante ravitaillement extérieur; produire propre électricité éolien production hydrogène ; favoriser filière recyclage; favoriser circuit courts; monde respectueux vivre apprendre école écologie gestion population animales devoir obligatoire ; consommer viander rouge boeuf émetteur grand quantité méthane origine cancer colon ; produire localement viande blanche respect animal volaille limiter intrant chimiques agriculture; favoriser agriculture biologique; promouvoir chasse durable respectueuse équilibre naturels; protéger zone riche biodiversité favorables développement touristique raisonner ; protéger forêt capteur carbone aller forêt exploitation durable; favoriser recherche augmenter connaissance océan mieux gérer protéger écosystème espèces; mesurer inscrire proposer plupart pays européen accompagner transition écologique,Mer
391,VXNlcjpiODMwZTZjNy0yOGNhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTc5NWMzN2EtMjhjYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6ZDZiOTI0NjItMjhjYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-52388 // 2-52412,Trouver l'équilibre,2019-02-04 23:33:33 // 2019-02-04 23:25:55,2019-02-04 23:33:33 // 2019-02-04 23:25:55,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, développer énergie propre développer énergie propre,Oui, augmentation nombrer cyclone subir cyclone,Oui, acheter fruit légume saison devoir faire co voiturage manger fruit légume saison devoir utiliser covoiturage, transports commun efficaces transport commun efficace, transports commun efficaces,,,Non, développer transports commun, transports commun|le covoiturage, collectivité territoriale, abord avoir politique volontaire matière pouvoir convaincre partenaire européen avoir vraie politiquer transition écologique, biodiversité,Mer
392,VXNlcjpiODNiNzQ1MS0yMDVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NTJhODc4ZmEtMjA5Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-21555,Changer notre mode de consommation,2019-01-25 13:47:07,2019-01-25 13:47:07,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, réduire mieux gérer déchet,Oui, force cyclone chaleur,Oui, trier dechets voiture électrique mesure possible déplacer pied distance proche kilométrer, fais, reprendre consigne bouteille verres,Non, chauffage,Non, avoir réseau ferroviaire reunion fréquence train tram  minimum surtout zone dynamique économiquement, transports commun, etat region,, transition écologique maîtriser consommation énergie ressourcer terrestres installer purificateur eau robinet cuisine permettre acheter eau bouteille plastiquer développer recyclage individuel eau utiliser eau douche toilette installer récupérateur eau faire ménage sol arroser plante falloir redevelopper panneau solaire individuel pouvoir utiliser énergie alternative consommation électrique grand groupe faire baisser facture développer production électrique alternative financer partir particulier rechercher solution énergétique spécifiques territoire fonction particularité vent marée houle géothermie soleil forte présence agricole proposer facilement simplement crédit  travail amélioration habitat boire énergétique recyclage mieux informer particulier désirer faire travail changement matériel créer rendez-vous spécialiste pouvoir faire correspondre budget aider amelioration énergétique possible,Mer
393,VXNlcjpiOGE2MWNjZS0yYjBjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTU5YTVkMmItMmIxNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-58163,Transition écologie et réalité de territoire,2019-02-07 21:35:24,2019-02-07 21:35:24,,False,,Citoyen / Citoyenne,97000, mode vie modèle économique surconsommation, accepter boulverser modèle économique mode vie société,Oui, prolifération sargasse venir échouer côte excès engrais plantation brésilien drainer fleuve rejeter danes eau chaude mer sargasse érosion littoral montée eau  martinique perdre  territoire augmentation puissance cyclone,Oui, faire tri déchet consommer local saison rationaliser utilisation énergie renouvelables favoriser transports commun mode déplacement doux, meilleur communication impact consommation environnement planète, lieu travail pratiquer tri travailler administration vrai gachis,Non,,Oui, convaincre, transports commun, collectivité territoriale charger transport, commencer balayer porte partout territoire français laisser traine solution innovantes expérimenter permanence sûr communiquer dessus pouvoir proposer création label collectivité amoureux environnement échelle européen, problématique chauffage climatisation façon générale chauffer climatiser falloir encourager utilisant matériau isoler meilleur qualit inciter financièrement réglementation employer méthode constructives mieux adapter climat territoires=> viser construction bioclimatiques,Mer
394,VXNlcjpiOTQyYzhkMC0zYjA3LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NmJmZGYzMTgtM2ZjMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-109153,ecologie au quotidien,2019-03-06 04:32:08,2019-03-06 04:32:08,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, reduire emissions gaz effet serrer,Non,,Non,, co voiturage organiser, transports commun fiables régulier polluer,, utiliser chauffage,Non,, transports commun|le covoiturage, elus proximite maire conseil general, réécrire nombrer accord commercial règlement, faire chasse gaspillage organiser obliger distributeur recycler invendu contraindre fabricant eliminer emballage superflus pouvoir etre obligeant recyclage penalisant produit trop consommateur emballage typer blister respecter citoyen faire tri effectif commune citoyen faire tri ordure papiers verres emballage aveu prestataire charger ramassage retrouver souvent décharger eventuellement penaliser maire responsable respecter principe elementaires developper energie solaire gratuite polluante particulier eventuellement professionnel bilan apparaitre solaire pouvoir subvenir  besoin devoir pouvoir etre fortement subventionner installation equipements vrai sud dom tom fin systemes alambiquer revente edf facturation cout reduit rendre obligatoire disponible branchement electriques recharger voiture centre commercial voire principal administration appliquer strictement loi littoral protection zone humide face demander installation nouvelle apporter souplesse securite sante personne causer,Mer
395,VXNlcjpiOWExZTBkMC0xZjhiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NzFiMTYxNDAtMWY5MS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-14696,ecologie rémuneratrice pour tous les citoyens (cf allemagne - machine à récupérer les bouteilles qui donnes des bon d'achat),2019-01-24 05:35:14,2019-01-24 05:35:14,,False,,Citoyen / Citoyenne,97000, recyclage, rémunérer partir citoyen geste écolo,Oui, chaleur etr utilisation climatisation,Oui, respecter recyclage jeter ordure nature, desserte adapter onéreuse, dérisoires,Non,,Non,, transports commun, mairie, bon élever cop, véhicule hybride filière recyclage déchet batterie vertueux sembler idée judicieuse véhicule injection essence polluer diesel,Mer
396,VXNlcjpiOWYwODUwZi0xOWM0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MjdlYzcxZWQtMWYzYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-13046,Proposition,2019-01-23 19:24:43,2019-01-23 19:24:43,,False,,Citoyen / Citoyenne,97000, pollution air, suppression tva véhicule électriques hybrider installation électriques photovoltaïques éolien,Oui, guadeloupe pollution sargasse,Oui, économie eau déplacement limiter, concerner problème chauffage, suppression tva défiscalisation,Non,,Oui, augmenter fréquence, transport demande|le vélo|l auto partage|le covoiturage|les transports commun, état, législation européen commune,,Mer
397,VXNlcjpiYTFjMDhlMy0xZDhmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDkxOTdlYTYtMWU1Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-3451,vignette véhicule polluant,2019-01-22 15:59:15,2019-01-22 15:59:15,,False,,Citoyen / Citoyenne,97000, pollution air, taxer véhicule polluer mettre placer vignette annuelle,Oui, pluie abondante chaleur excessive brumer sabler,Oui, co voiturage acheter véhicule polluer tri sélectif économie électricité panneau solaire, conduire responsable accélération brusquer marcher régulière améliorer transport commun, amélioration transport commun martinique,Non, concerner,Oui, amélioration transport commun martinique,, collectivité territoriale martinique,,,Mer
398,VXNlcjpiYTIzZTYwZC0zZGNiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6OTFhMjA5NjktM2RjZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-101798,et si la France était plus propre et les français enfin  respectueux de l'environnement,2019-03-03 17:08:22,2019-03-03 17:08:22,,False,,Citoyen / Citoyenne,97000, gestion déchet valorisation, sensibilisation projet citoyen sanction financière revalorisation commune collecter fréquenter,Non,,Oui, respect tri collecte valorisation matériau, miser placer vélobus collectif transport scolaire commune  mois inciter co voiturage transports collectif personne bureau, co voiturage taxer personne rendre bureau seul véhicule voit parking administration pouvoir accueillir visiteur causer employé utilisent,Oui, chauffage isoler maison conserver fraîcheur,Oui, transformer vélo véloelec rééducation accident travail enfant rendre bureau rendre extérieur, transports commun|le covoiturage|l auto partage|le vélo, employeur collectivité, mutualiser moyens taxer pollueur,,Mer
399,VXNlcjpiYTQ1M2E1Mi0yMTkyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NGM2ZGQyNzUtMjE5Ny0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-26804,Davantage inciter le citoyen à œuvrer directement et indirectement,2019-01-26 19:22:11,2019-01-26 19:22:11,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, davantage inciter citoyen œuvrer directement indirectement pédagogie action locale favorisation action grand échelle travers association entreprise initiative œuvrant développement durable,Oui, conséquence directes changement climatique canicule intempérie,Oui, gestion déchet limitation utilisation emballage recyclage compostage compensation carbone trajet aériens réduction consommation viander, savoir, considération environnementales rejoindre haut niveau criticité aide personne difficulté sembler ainsi opportun aligner mesure incitation don domaine passer   niveau déduction impôt revenu,Non, objet,Non, distancer domicile travail incompatible vélo horaire flexibles difficilement conciliables covoiturage véhicule individuel électrique pouvoir bon alternative vieux véhiculer moteur thermique, vélo|le covoiturage|les transports commun, employeur, fédérer etats soucieux avenir environnemental union politiquer sociale économique international favoriser coopération échange sein union détriment etats inconscient, objet,Mer
400,VXNlcjpiYTVkMmUyZi0yMzk2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTE2YzBlOGUtMjM5OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-34583,Impôt sur la production du plastique,2019-01-29 08:38:33,2019-01-29 08:38:33,,False,,Citoyen / Citoyenne,97000, mode production respectueux environnement quantité ordure plastique omniprésent, créer impôt production polluer animer industrie trouver solution alternative respectueux environnement créer impôt emballage élever recyclable élever recyclable créer impôt production importation utilisation plastiquer élever recyclable élever recyclable,Oui, temps devenir extrême chaleur intensité tempête,Oui, tri éviter plastique éviter ordure covoiturer, falloir éducation petit mieux respecter environnement projet primaire élève commencer réfléchir protection côté falloir cadrer producteur impôt changer mode production argent impôt ppourra servir financer projet écologiques éducatifs, imposer producteur consommateur forcément choix achter plastiquer producteur choix produire autrement falloir donner envie faire vraiment changer,Non,,Oui, réunion réseau transport commun fonctionner coordonner comunes trajet boire dur  voiturer faisable  minimum,, commune financement etat, trouver partenaire faire persuader partenaire résultat action, france possible passer consommateur financer transition écologique aller falloir passer entreprise impôt cibler allègement impôt produire respecter nature niveau ressource utiliser pollution,Mer
401,VXNlcjpiYWE3YWZjMi0xZWExLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODg1MTY0OWMtMWVhNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-7477,Aider la conversion vers les véhicules électriques,2019-01-23 01:26:31,2019-01-23 01:26:31,,False,,Citoyen / Citoyenne,97000, surconsommation énergie fossile surpopulation, réduire usages énergie polluantes encourager recours énergie renouvelables arrêter aide politique nataliste,Oui, pollution problème santé,Oui, acheter véhicule électrique installer chauffe eau solaire installer citerne eau pluie trier déchet,, grand incitation état région effort sentir,Oui, réponse,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun, région commune, commencer mettre niveau pays européen efficaces france thème, commencer sérieusement prendre charger traitement déchet nucléaire,Mer
402,VXNlcjpiYjI0NjNhNC0xZjFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NzVkNTAyOGEtMWYyNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-11532,Le PLASTIQUE,2019-01-23 16:35:06,2019-01-23 16:35:06,,False,,Citoyen / Citoyenne,97000, polution homme, supprimer plastique trop présent société consommation,Non,,Oui, tri sélectif douter retraitement faire attention acheter inutile, augmentation énergie essence edf gaz augmentions énergie, français connait malheureusement sanction financier éducation devoir permettre solutionner comportement,Oui, octroyer bonus malus solution,Non, nombreux régulier, vélo|les transports commun, région département commune, retard regarder comment faire voisins,,Mer
403,VXNlcjpiYjc3YzU0MS0yMTc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MmY5NjhjYWMtMjE3OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-25724,Santé Ecologie,2019-01-26 15:39:28,2019-01-26 15:39:28,,False,,Citoyen / Citoyenne,97000, amène,,Oui,,Oui,,,,,,,,,,, obsolescence programmer rallonger garantie constructrices  an minimum plastiquer interdire courir terme commercialisation bouteille plastiquer verres emballage polluer laboratoire pharmaceutiques affaiblir influence état général santé hôpital nouveau mode distribution médicament unité agriculture interdiction ogm pesticide perturbateur endocriniens monoculture miser placer effective circuit courir reconnaissance financier producteur agriculteur ; baisser drastique marge opérer grand surface ré industrialisation tissu industriel national diminuer importation pollution redévelopper ferroutage notamment bien objet consommation,Mer
404,VXNlcjpiYmE2MmZlYy0xOWI4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6OTFkYjU0NTAtMWU0OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-2473,Situation Outre Mer,2019-01-22 14:21:04,2019-01-22 14:21:04,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce,,Oui,,Non,,,,,,,,,,, outreméres devoir servir laboratoire utilisation solaire vent devoir avoir voiture électrique chauffe eau solaire éolien produire propre électricité,Mer
405,VXNlcjpiZDZkMGZkZS0yMjVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6OGUyOGY4MzUtMjI1ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-30552,Gratuité transport public,2019-01-27 19:08:31,2019-01-27 19:08:31,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce,,Oui,,Oui, citoyen devoir avoir accès facile justice constat dégradation bien public,,,,,,,,, démocratie transparence, absolument pouvoir expliquer idée,Mer
